,id,address,base_addr,dist
5969,7961158,"улица Введенского, д. 15, к. 1","улица Введенского, дом 15, корпус 1",0.5
23851,7960770,"улица Профсоюзная, д. 110, к. 1","Профсоюзная улица, дом 110, корпус 1",0.5
19323,7727659,"улица Новозаводская, д. 8/8, к. 6","Новозаводская улица, дом 8/8, корпус 6",0.5
5990,7961290,"улица Введенского, д. 26, к. 1","улица Введенского, дом 26, корпус 1",0.5
21052,7914417,"шоссе Открытое, д. 28, к. 10","Открытое шоссе, дом 28, корпус 10",0.5
5477,7821504,"проезд. Булатниковский, д. 2В, к. 4","Булатниковский проезд, дом 2В, корпус 4",0.5
6866,7714851,"проспект Волгоградский, д. 115, к. 2","Волгоградский проспект, дом 115, корпус 2",0.5
20981,8931211,"шоссе Открытое, д. 21, к. 9","Открытое шоссе, дом 21, корпус 9",0.5
6842,7709740,"проспект Волгоградский, д. 101, к. 2","Волгоградский проспект, дом 101, корпус 2",0.5
26314,7554547,"бульвар Сиреневый, д. 16, к. 1","Сиреневый бульвар, дом 16, корпус 1",0.5
29704,8023339,"улица Флотская, д. 66, к. 3","Флотская улица, дом 66, корпус 3",0.5
11160,7564648,"улица Изумрудная, д. 28, к. 2","Изумрудная улица, дом 28, корпус 2",0.5
25181,7699520,"бульвар Самаркандский, д. 13, к. 4","Самаркандский бульвар, дом 13, корпус 4",0.5
22302,7559721,"улица Перовская, д. 46, к. 1","Перовская улица, дом 46, корпус 1",0.5
2397,8038844,"улица Азовская, д. 37, к. 1","Азовская улица, дом 37, корпус 1",0.5
20925,7569130,"шоссе Открытое, д. 3, к. 9","Открытое шоссе, дом 3, корпус 9",0.5
17006,8646670,"улица Металлургов, д. 46, к. 3","улица Металлургов, дом 46, корпус 3",0.5
3457,7687605,"улица Артамонова, д. 13, к. 2","улица Артамонова, дом 13, корпус 2",0.5
17416,7639513,"улица Михайлова, д. 49, к. 1","улица Михайлова, дом 49, корпус 1",0.5
25598,7599558,"улица Севанская, д. 54, к. 1","Севанская улица, дом 54, корпус 1",0.5
6903,7715298,"проспект Волгоградский, д. 140, к. 2","Волгоградский проспект, дом 140, корпус 2",0.5
29212,8128625,"улица Фабрициуса, д. 56, к. 1","улица Фабрициуса, дом 56, корпус 1",0.5
20913,7755993,"шоссе Открытое, д. 2, к. 5","Открытое шоссе, дом 5, корпус 2",0.5
26258,8087938,"бульвар Симферопольский, д. 33, к. 2","Симферопольский бульвар, дом 33, корпус 2",0.5
7578,7557209,"улица Гарибальди, д. 22, к. 2","улица Гарибальди, дом 22, корпус 2",0.5
14315,7555882,"улица Кусковская, д. 19, к. 2","Кусковская улица, дом 19, корпус 2",0.5
3796,7557929,"улица Байкальская, д. 51, к. 4","Байкальская улица, дом 51, корпус 4",0.5
11811,7637445,"бульвар Карельский, д. 3, к. 4","Карельский бульвар, дом 3, корпус 4",0.5
31200,7583613,"улица Чусовская, д. 11, к. 8","Чусовская улица, дом 11, корпус 8",0.5
14906,7688925,"проспект Ленинский, д. 85, к. 6","Ленинский проспект, дом 85, корпус 6",0.5
26294,8042292,"бульвар Сиреневый, д. 1, к. 3","Сиреневый бульвар, дом 3, корпус 1",0.5
25185,7575331,"бульвар Самаркандский, д. 15, к. 3","Самаркандский бульвар, дом 15, корпус 3",0.5
10363,7569217,"улица Затонная, д. 9, к. 4","Затонная улица, дом 9, корпус 4",0.5
12228,8001448,"улица Кедрова, д. 16, к. 4","улица Кедрова, дом 16, корпус 4",0.5
26371,8042408,"бульвар Сиреневый, д. 69, к. 2","Сиреневый бульвар, дом 69, корпус 2",0.5
21161,7717333,"шоссе Очаковское, д. 4, к. 1","Очаковское шоссе, дом 4, корпус 1",0.5
3167,7785835,"проезд. Анадырский, д. 5, к. 2","Анадырский проезд, дом 5, корпус 2",0.5
10647,7989133,"проспект Зеленый, д. 89, к. 2","Зелёный проспект, дом 89, корпус 2",0.5
19920,8001765,"улица Новочеремушкинская, д. 39, к. 2","Новочерёмушкинская улица, дом 39, корпус 2",0.5
312,7721725,"г. Зеленоград, улица Гоголя, д. 11В","город Зеленоград, улица Гоголя, дом 11В",0.5
18945,8041302,"улица Никитинская, д. 25, к. 2","Никитинская улица, дом 25, корпус 2",0.5
14795,7859617,"шоссе Ленинградское, д. 98, к. 1","Ленинградское шоссе, дом 98, корпус 1",0.5
19281,8644212,"улица Новогиреевская, д. 24, к. 4","Новогиреевская улица, дом 24, корпус 4",0.5
20261,7717211,"улица Озерная, д. 30, к. 1","Озёрная улица, дом 30, корпус 1",0.5
32592,7564956,"проезд. Янтарный, д. 25, к. 2","Янтарный проезд, дом 25, корпус 2",0.5
23753,7555988,"улица Профсоюзная, д. 29, к. 2","Профсоюзная улица, дом 29, корпус 2",0.5
30802,8043011,"бульвар Черноморский, д. 11, к. 2","Черноморский бульвар, дом 11, корпус 2",0.5
3133,7557188,"улица Амурская, д. 22, к. 1","Амурская улица, дом 22, корпус 1",0.5
6900,7715217,"проспект Волгоградский, д. 138, к. 2","Волгоградский проспект, дом 138, корпус 2",0.5
18351,7556357,"улица Нагорная, д. 13а, к. 4","Нагорная улица, дом 13А, корпус 4",0.5
2121,8022245,"улица Авангардная, д. 6, к. 3","Авангардная улица, дом 6, корпус 3",0.5
11258,7603490,"улица Инженерная, д. 18, к. 2","Инженерная улица, дом 18, корпус 2",0.5
14774,8019224,"шоссе Ленинградское, д. 62, к. 1","Ленинградское шоссе, дом 62, корпус 1",0.5
8092,7946399,"улица Говорова, д. 14, к. 2","улица Говорова, дом 14, корпус 2",0.5
20933,7569153,"шоссе Открытое, д. 5, к. 4","Открытое шоссе, дом 5, корпус 4",0.5
3178,7564607,"проезд. Анадырский, д. 25, к. 1","Анадырский проезд, дом 25, корпус 1",0.5
310,7720237,"г. Зеленоград, улица Гоголя, д. 11А","город Зеленоград, улица Гоголя, дом 11А",0.5
16980,8646750,"улица Металлургов, д. 20, к. 2","улица Металлургов, дом 20, корпус 2",0.5
20339,8120281,"улица Окская, д. 30, к. 4","Окская улица, дом 30, корпус 4",0.5
20193,8059141,"улица Одесская, д. 23, к. 4","Одесская улица, дом 23, корпус 4",0.5
25201,7596729,"бульвар Самаркандский, д. 30, к. 2","Самаркандский бульвар, дом 30, корпус 2",0.5
11417,7598880,"бульвар Кавказский, д. 40, к. 1","Кавказский бульвар, дом 40, корпус 1",0.5
3837,7621932,"улица Бакунинская, д. 77, стр. 3","Бакунинская улица, дом 77, строение 3",0.5
6892,7759542,"проспект Волгоградский, д. 131, к. 3","Волгоградский проспект, дом 131, корпус 3",0.5
14321,7555913,"улица Кусковская, д. 23, к. 3","Кусковская улица, дом 23, корпус 3",0.5
17386,7638829,"улица Михайлова, д. 15, к. 1","улица Михайлова, дом 15, корпус 1",0.5
22809,8643919,"улица Плеханова, д. 28, к. 1","улица Плеханова, дом 28, корпус 1",0.5
31373,7996900,"улица Шереметьевская, д. 17, к. 1","Шереметьевская улица, дом 17, корпус 1",0.5
3786,7557872,"улица Байкальская, д. 44, к. 3","Байкальская улица, дом 44, корпус 3",0.5
15270,8022036,"переулок Лихачевский 1-й, д. 6","1-й Лихачёвский переулок, дом 6",0.5
24923,7575077,"проспект Рязанский, д. 15, к. 2","Рязанский проспект, дом 15, корпус 2",0.5
18345,7556347,"улица Нагорная, д. 11, к. 2","Нагорная улица, дом 11, корпус 2",0.5
19322,7727653,"улица Новозаводская, д. 8/8, к. 5","Новозаводская улица, дом 8/8, корпус 5",0.5
3747,7557662,"улица Байкальская, д. 25, к. 1","Байкальская улица, дом 25, корпус 1",0.5
24552,7819602,"улица Родниковая, д. 4, к. 2","Родниковая улица, дом 4, корпус 2",0.5
3138,7559869,"улица Амурская, д. 25, к. 3","Амурская улица, дом 25, корпус 3",0.5
30789,8093269,"бульвар Черноморский, д. 5, к. 1","Черноморский бульвар, дом 5, корпус 1",0.5
4691,7557944,"улица Бирюсинка, д. 15, к. 2","улица Бирюсинка, дом 15, корпус 2",0.5
14905,7688918,"проспект Ленинский, д. 85, к. 5","Ленинский проспект, дом 85, корпус 5",0.5
6998,8120380,"бульвар Волжский, д. 39, к. 1","Волжский бульвар, дом 39, корпус 1",0.5
20591,7591016,"улица Оренбургская, д. 24, к. 1","Оренбургская улица, дом 24, корпус 1",0.5
22789,8643933,"улица Плеханова, д. 22, к. 3","улица Плеханова, дом 22, корпус 3",0.5
9122,7627670,"шоссе Дмитровское, д. 125, к. 1","Дмитровское шоссе, дом 125, корпус 1",0.5
22869,8643857,"улица Плющева, д. 10, к. 1","улица Плющева, дом 10, корпус 1",0.5
1713,7931796,"г. Щербинка, улица Авиаторов, д. 20","город Щербинка, улица Авиаторов, дом 20",0.5
31143,8096588,"бульвар Чонгарский, д. 14, к. 2","Чонгарский бульвар, дом 14, корпус 2",0.5
14793,7859595,"шоссе Ленинградское, д. 96, к. 4","Ленинградское шоссе, дом 96, корпус 4",0.5
4903,8050592,"улица Болотниковская, д. 45, к. 1","Болотниковская улица, дом 45, корпус 1",0.5
22682,7920146,"улица Планерная, д. 1, к. 3","Планерная улица, дом 1, корпус 3",0.5
4696,7683151,"улица Бобруйская, д. 4, к. 2","Бобруйская улица, дом 4, корпус 2",0.5
5483,7821592,"проезд. Булатниковский, д. 6, к. 4","Булатниковский проезд, дом 6, корпус 4",0.5
29695,8023297,"улица Флотская, д. 52, к. 1","Флотская улица, дом 52, корпус 1",0.5
8277,8033358,"переулок Госпитальный, д. 4А, стр. 3","Госпитальный переулок, дом 4А, строение 3",0.5
5476,7821492,"проезд. Булатниковский, д. 2В, к. 3","Булатниковский проезд, дом 2В, корпус 3",0.5
22794,8643930,"улица Плеханова, д. 24, к. 2","улица Плеханова, дом 24, корпус 2",0.5
13864,7689819,"улица Кременчугская, д. 38, к. 2","Кременчугская улица, дом 38, корпус 2",0.5
18658,8059015,"проспект Нахимовский, д. 17, к. 2","Нахимовский проспект, дом 17, корпус 2",0.5
30098,7556215,"улица Херсонская, д. 26, к. 2","Херсонская улица, дом 26, корпус 2",0.5
28616,7946120,"улица Толбухина, д. 9, к. 2","улица Толбухина, дом 9, корпус 2",0.5
8099,7946414,"улица Говорова, д. 16, к. 3","улица Говорова, дом 16, корпус 3",0.5
14324,7555932,"улица Кусковская, д. 25, к. 1","Кусковская улица, дом 25, корпус 1",0.5
19802,8064550,"улица Новосибирская, д. 1, к. 2","Новосибирская улица, дом 1, корпус 2",0.5
26298,8042348,"бульвар Сиреневый, д. 3, к. 2","Сиреневый бульвар, дом 3, корпус 2",0.5
22782,8644047,"улица Плеханова, д. 18, к. 3","улица Плеханова, дом 18, корпус 3",0.5
18892,7574567,"улица Нижегородская, д. 106, к. 3","Нижегородская улица, дом 106, корпус 3",0.5
4827,8572639,"улица Бойцовая, д. 22, к. 6","Бойцовая улица, дом 22, корпус 6",0.5
10442,8162549,"бульвар Звездный, д. 38, к. 2","Звёздный бульвар, дом 38, корпус 2",0.5
10561,7718400,"улица Зеленодольская, д. 45, к. 3","Зеленодольская улица, дом 45, корпус 3",0.5
25633,7558403,"проспект Севастопольский, д. 10, к. 4","Севастопольский проспект, дом 10, корпус 4",0.5
30813,8042951,"бульвар Черноморский, д. 21, к. 2","Черноморский бульвар, дом 21, корпус 2",0.5
20594,7591021,"улица Оренбургская, д. 26, к. 2","Оренбургская улица, дом 26, корпус 2",0.5
10079,7636933,"улица Живописная, д. 9, к. 2","Живописная улица, дом 9, корпус 2",0.5
18920,7554585,"улица Никитинская, д. 8, к. 2","Никитинская улица, дом 8, корпус 2",0.5
23660,7599211,"проспект Пролетарский, д. 26, к. 2","Пролетарский проспект, дом 26, корпус 2",0.5
20923,7569114,"шоссе Открытое, д. 3, к. 6","Открытое шоссе, дом 6, корпус 3",0.5
9072,7645296,"шоссе Дмитровское, д. 55, к. 2","Дмитровское шоссе, дом 55, корпус 2",0.5
31719,7718954,"улица Шумилова, д. 2, к. 1","улица Шумилова, дом 2, корпус 1",0.5
18335,7556308,"улица Нагорная, д. 5, к. 1","Нагорная улица, дом 5, корпус 1",0.5
22303,7559727,"улица Перовская, д. 46, к. 2","Перовская улица, дом 46, корпус 2",0.5
23285,8075845,"улица Полярная, д. 4, к. 1","Полярная улица, дом 4, корпус 1",0.5
7617,7946267,"улица Гвардейская, д. 7, к. 1","Гвардейская улица, дом 7, корпус 1",0.5
5277,7554333,"улица Братская, д. 15, к. 2","Братская улица, дом 15, корпус 2",0.5
21049,7914411,"шоссе Открытое, д. 28, к. 7","Открытое шоссе, дом 28, корпус 7",0.5
15395,8130491,"улица Лодочная, д. 27, стр. 1","Лодочная улица, дом 27, строение 1",0.5
17650,7946460,"шоссе Можайское, д. 21, к. 2","Можайское шоссе, дом 21, корпус 2",0.5
32495,7569390,"улица Якорная, д. 10, к. 2","Якорная улица, дом 10, корпус 2",0.5
11893,7604028,"улица Каспийская, д. 24, к. 3","Каспийская улица, дом 24, корпус 3",0.5
21024,7914370,"шоссе Открытое, д. 25, к. 15","Открытое шоссе, дом 25, корпус 15",0.5
18336,7556313,"улица Нагорная, д. 5, к. 2","Нагорная улица, дом 5, корпус 2",0.5
10441,8162544,"бульвар Звездный, д. 38, к. 1","Звёздный бульвар, дом 38, корпус 1",0.5
25715,8047242,"проспект Севастопольский, д. 77, к. 2","Севастопольский проспект, дом 77, корпус 2",0.5
31543,8097761,"проезд. Шмитовский, д. 33, стр. 1","Шмитовский проезд, дом 33, строение 1",0.5
13860,7689814,"улица Кременчугская, д. 34, к. 1","Кременчугская улица, дом 34, корпус 1",0.5
4906,8050604,"улица Болотниковская, д. 46, к. 1","Болотниковская улица, дом 46, корпус 1",0.5
32487,7569413,"улица Якорная, д. 4, к. 1","Якорная улица, дом 4, корпус 1",0.5
11429,7599376,"бульвар Кавказский, д. 47, к. 1","Кавказский бульвар, дом 47, корпус 1",0.5
25625,8157733,"проспект Севастопольский, д. 7, к. 4","Севастопольский проспект, дом 7, корпус 4",0.5
31965,7590141,"улица Элеваторная, д. 8, к. 4","Элеваторная улица, дом 8, корпус 4",0.5
7308,7574599,"улица Вострухина, д. 6, к. 1","улица Вострухина, дом 6, корпус 1",0.5
18956,8041405,"улица Никитинская, д. 35, к. 1","Никитинская улица, дом 35, корпус 1",0.5
19919,8001763,"улица Новочеремушкинская, д. 39, к. 1","Новочерёмушкинская улица, дом 39, корпус 1",0.5
11159,7564646,"улица Изумрудная, д. 28, к. 1","Изумрудная улица, дом 28, корпус 1",0.5
16924,7789547,"улица Менжинского, д. 13, к. 1","улица Менжинского, дом 13, корпус 1",0.5
29196,8127985,"улица Фабрициуса, д. 33, к. 1","улица Фабрициуса, дом 33, корпус 1",0.5
29685,8023257,"улица Флотская, д. 34, к. 2","Флотская улица, дом 34, корпус 2",0.5
31872,7559794,"шоссе Щелковское, д. 85, к. 4","Щёлковское шоссе, дом 85, корпус 4",0.5
5503,7579239,"улица Буракова, д. 7, к. 2","Буракова улица, дом 7, корпус 2",0.5
19879,8222525,"проезд. Новохорошевский, д. 22, к. 3","Новохорошёвский проезд, дом 22, корпус 3",0.5
4800,7558632,"улица Бойцовая, д. 14, к. 2","Бойцовая улица, дом 14, корпус 2",0.5
6838,7717247,"проспект Волгоградский, д. 99, к. 2","Волгоградский проспект, дом 99, корпус 2",0.5
17648,7946465,"шоссе Можайское, д. 20, к. 2","Можайское шоссе, дом 20, корпус 2",0.5
316,7603369,"г. Зеленоград, улица Заводская, д. 6","город Зеленоград, Заводская улица, дом 6",0.5
8094,7946405,"улица Говорова, д. 14, к. 4","улица Говорова, дом 14, корпус 4",0.5
25008,7594772,"проспект Рязанский, д. 95, к. 4","Рязанский проспект, дом 95, корпус 4",0.5
2270,7665787,"улица Автомоторная, д. 3, к. 1","Автомоторная улица, дом 3, корпус 1",0.5
29703,8023335,"улица Флотская, д. 66, к. 2","Флотская улица, дом 66, корпус 2",0.5
14903,7688939,"проспект Ленинский, д. 85, к. 3","Ленинский проспект, дом 85, корпус 3",0.5
20267,7717221,"улица Озерная, д. 32, к. 1","Озёрная улица, дом 32, корпус 1",0.5
14768,7821254,"шоссе Ленинградское, д. 48, к. 2","Ленинградское шоссе, дом 48, корпус 2",0.5
23785,7556085,"улица Профсоюзная, д. 46, к. 3","Профсоюзная улица, дом 46, корпус 3",0.5
25680,7556134,"проспект Севастопольский, д. 44, к. 4","Севастопольский проспект, дом 44, корпус 4",0.5
12010,8051260,"улица Каховка, д. 15, к. 1","улица Каховка, дом 15, корпус 1",0.5
7576,7554849,"улица Гарибальди, д. 21, к. 6","улица Гарибальди, дом 21, корпус 6",0.5
19812,7558674,"улица Новосибирская, д. 9, к. 2","Новосибирская улица, дом 9, корпус 2",0.5
3446,7687353,"улица Артамонова, д. 7, к. 2","улица Артамонова, дом 7, корпус 2",0.5
10314,7636222,"улица Зарайская, д. 46, к. 1","Зарайская улица, дом 46, корпус 1",0.5
10017,7717546,"бульвар Есенинский, д. 6, к. 2","Есенинский бульвар, дом 6, корпус 2",0.5
28159,7658324,"улица Ташкентская, д. 22, к. 2","Ташкентская улица, дом 22, корпус 2",0.5
20681,8210353,"улица Оршанская, д. 2/21","Оршанская улица, дом 2",0.5
3881,8041424,"проспект Балаклавский, д. 36, к. 3","Балаклавский проспект, дом 36, корпус 3",0.5
9067,7645277,"шоссе Дмитровское, д. 51, к. 2","Дмитровское шоссе, дом 51, корпус 2",0.5
31371,7996898,"улица Шереметьевская, д. 13, к. 2","Шереметьевская улица, дом 13, корпус 2",0.5
31255,7647372,"улица Шатурская, д. 49, к. 1","Шатурская улица, дом 49, корпус 1",0.5
5452,7821183,"улица Булатниковская, д. 1, к. 2","Булатниковская улица, дом 1, корпус 2",0.5
2398,8038847,"улица Азовская, д. 37, к. 2","Азовская улица, дом 37, корпус 2",0.5
12284,8051365,"улица Керченская, д. 6, к. 3","Керченская улица, дом 6, корпус 3",0.5
11286,7555409,"улица Инициативная, д. 16, к. 3","Инициативная улица, дом 16, корпус 3",0.5
9985,7603389,"улица Ереванская, д. 17, к. 2","Ереванская улица, дом 17, корпус 2",0.5
26237,8043570,"бульвар Симферопольский, д. 18, к. 2","Симферопольский бульвар, дом 18, корпус 2",0.5
23650,7599157,"проспект Пролетарский, д. 18, к. 4","Пролетарский проспект, дом 18, корпус 4",0.5
27402,7855113,"улица Сторожевая, д. 30, к. 2","Сторожевая улица, дом 30, корпус 2",0.5
3127,7557175,"улица Амурская, д. 16, к. 1","Амурская улица, дом 16, корпус 1",0.5
4370,7727790,"проезд. Береговой, д. 9, к. 1","Береговой проезд, дом 9, корпус 1",0.5
185,7599748,"п. Восточный, улица 9 Мая, д. 20А","улица 9 Мая, дом 20А",0.5
13975,8022198,"бульвар Кронштадтский, д. 34, к. 2","Кронштадтский бульвар, дом 34, корпус 2",0.5
4775,7683529,"улица Боженко, д. 14, к. 2","улица Боженко, дом 14, корпус 2",0.5
24925,7575087,"проспект Рязанский, д. 19, к. 1","Рязанский проспект, дом 19, корпус 1",0.5
25202,7596735,"бульвар Самаркандский, д. 30, к. 3","Самаркандский бульвар, дом 30, корпус 3",0.5
20982,7914182,"шоссе Открытое, д. 21, к. 10","Открытое шоссе, дом 21, корпус 10",0.5
13871,7689829,"улица Кременчугская, д. 44, к. 3","Кременчугская улица, дом 44, корпус 3",0.5
23789,7556093,"улица Профсоюзная, д. 48, к. 3","Профсоюзная улица, дом 48, корпус 3",0.5
23765,7556032,"улица Профсоюзная, д. 36, к. 1","Профсоюзная улица, дом 36, корпус 1",0.5
9586,7873795,"улица Дубининская, д. 57, к. 4","Дубининская улица, дом 57, корпус 4",0.5
31368,7996924,"улица Шереметьевская, д. 9, к. 2","Шереметьевская улица, дом 9, корпус 2",0.5
28844,7924085,"улица Туристская, д. 31, к. 2","Туристская улица, дом 31, корпус 2",0.5
7587,7557274,"улица Гарибальди, д. 26, к. 2","улица Гарибальди, дом 26, корпус 2",0.5
4580,7599770,"улица Бехтерева, д. 35, к. 1","улица Бехтерева, дом 35, корпус 1",0.5
10584,8646673,"проспект Зеленый, д. 29, к. 2","Зелёный проспект, дом 29, корпус 2",0.5
30418,7556286,"улица Цюрупы, д. 12, к. 1","улица Цюрупы, дом 12, корпус 1",0.5
11426,7598921,"бульвар Кавказский, д. 46, к. 1","Кавказский бульвар, дом 46, корпус 1",0.5
12082,8084582,"шоссе Каширское, д. 9, к. 3","Каширское шоссе, дом 9, корпус 3",0.5
20927,7569135,"шоссе Открытое, д. 3, к. 11","Открытое шоссе, дом 3, корпус 11",0.5
8100,7946416,"улица Говорова, д. 16, к. 4","улица Говорова, дом 16, корпус 4",0.5
27930,8132038,"улица Сходненская, д. 52, к. 3","Сходненская улица, дом 52, корпус 3",0.5
18883,7574794,"улица Нижегородская, д. 92, к. 1","Нижегородская улица, дом 92, корпус 1",0.5
2396,8038843,"улица Азовская, д. 35, к. 2","Азовская улица, дом 35, корпус 2",0.5
13040,8152480,"улица Коптевская, д. 28, к. 3","Коптевская улица, дом 28, корпус 3",0.5
23643,7599109,"проспект Пролетарский, д. 16, к. 1","Пролетарский проспект, дом 16, корпус 1",0.5
10545,7718360,"улица Зеленодольская, д. 27, к. 1","Зеленодольская улица, дом 27, корпус 1",0.5
13863,7689818,"улица Кременчугская, д. 38, к. 1","Кременчугская улица, дом 38, корпус 1",0.5
20938,7569177,"шоссе Открытое, д. 5, к. 9","Открытое шоссе, дом 5, корпус 9",0.5
14111,7946619,"улица Кубинка, д. 12, к. 4","улица Кубинка, дом 12, корпус 4",0.5
7509,7961377,"улица Газопровод, д. 6г, к. 3","улица Газопровод, дом 6Г, корпус 3",0.5
25508,7920211,"улица Свободы, д. 67, к. 1","улица Свободы, дом 67, корпус 1",0.5
9949,7602354,"улица Ереванская, д. 2, к. 1","Ереванская улица, дом 2, корпус 1",0.5
28842,7924080,"улица Туристская, д. 29, к. 2","Туристская улица, дом 29, корпус 2",0.5
8833,7633210,"улица Демьяна Бедного, д. 3, к. 3","улица Демьяна Бедного, дом 3, корпус 3",0.5
26663,7564269,"улица Совхозная, д. 53, к. 2","Совхозная улица, дом 53, корпус 2",0.5
10422,8163084,"бульвар Звездный, д. 8, к. 2","Звёздный бульвар, дом 8, корпус 2",0.5
31713,8129696,"улица Штурвальная, д. 7, к. 1","Штурвальная улица, дом 7, корпус 1",0.5
26236,8043582,"бульвар Симферопольский, д. 18, к. 1","Симферопольский бульвар, дом 18, корпус 1",0.5
12090,8084624,"шоссе Каширское, д. 13, к. 3","Каширское шоссе, дом 13, корпус 3",0.5
10130,7717562,"улица Жигулевская, д. 12, к. 1","Жигулёвская улица, дом 12, корпус 1",0.5
3445,7687331,"улица Артамонова, д. 7, к. 1","улица Артамонова, дом 7, корпус 1",0.5
32422,7565666,"улица Яблочкова, д. 28, к. 1","улица Яблочкова, дом 28, корпус 1",0.5
24032,8019368,"улица Пулковская, д. 15, к. 1","Пулковская улица, дом 15, корпус 1",0.5
7577,7557201,"улица Гарибальди, д. 22, к. 1","улица Гарибальди, дом 22, корпус 1",0.5
25511,7920215,"улица Свободы, д. 67, к. 4","улица Свободы, дом 67, корпус 4",0.5
11935,7689563,"улица Кастанаевская, д. 31, к. 1","Кастанаевская улица, дом 31, корпус 1",0.5
29190,8126938,"улица Фабрициуса, д. 25, к. 1","улица Фабрициуса, дом 25, корпус 1",0.5
18924,8041160,"улица Никитинская, д. 14, к. 1","Никитинская улица, дом 14, корпус 1",0.5
8738,7594166,"проезд. Дежнева, д. 6, к. 1","проезд Дежнёва, дом 6, корпус 1",0.5
4705,7683253,"улица Бобруйская, д. 18, к. 1","Бобруйская улица, дом 18, корпус 1",0.5
12282,8051348,"улица Керченская, д. 6, к. 1","Керченская улица, дом 6, корпус 1",0.5
14126,7946590,"улица Кубинка, д. 22, к. 2","улица Кубинка, дом 22, корпус 2",0.5
24946,7647248,"проспект Рязанский, д. 47, к. 1","Рязанский проспект, дом 47, корпус 1",0.5
8503,7946550,"улица Гришина, д. 23, к. 4","улица Гришина, дом 23, корпус 4",0.5
20906,7677056,"шоссе Открытое, д. 1, к. 10","Открытое шоссе, дом 1, корпус 10",0.5
9958,7602502,"улица Ереванская, д. 6, к. 2","Ереванская улица, дом 6, корпус 2",0.5
11423,7598907,"бульвар Кавказский, д. 44, к. 1","Кавказский бульвар, дом 44, корпус 1",0.5
15850,9111071,"улица Малышева, д. 26, к. 1","улица Малышева, дом 26, корпус 1",0.5
31833,7559630,"шоссе Щелковское, д. 47, к. 1","Щёлковское шоссе, дом 47, корпус 1",0.5
6857,7710302,"проспект Волгоградский, д. 109, к. 4","Волгоградский проспект, дом 109, корпус 4",0.5
6854,8120152,"проспект Волгоградский, д. 109, к. 1","Волгоградский проспект, дом 109, корпус 1",0.5
2271,7665798,"улица Автомоторная, д. 3, к. 2","Автомоторная улица, дом 3, корпус 2",0.5
5829,7809171,"шоссе Варшавское, д. 145, к. 4","Варшавское шоссе, дом 145, корпус 4",0.5
10214,8159585,"шоссе Загородное, д. 11, к. 2","Загородное шоссе, дом 11, корпус 2",0.5
15435,7667231,"проспект Ломоносовский, д. 7, к. 2","Ломоносовский проспект, дом 7, корпус 2",0.5
29193,8127845,"улица Фабрициуса, д. 27, к. 2","улица Фабрициуса, дом 27, корпус 2",0.5
20940,7569185,"шоссе Открытое, д. 5, к. 11","Открытое шоссе, дом 5, корпус 11",0.5
26551,8023189,"улица Смольная, д. 19, к. 1","Смольная улица, дом 19, корпус 1",0.5
7312,7574696,"улица Вострухина, д. 6, к. 5","улица Вострухина, дом 6, корпус 5",0.5
9979,7602935,"улица Ереванская, д. 16, к. 1","Ереванская улица, дом 16, корпус 1",0.5
9983,7602963,"улица Ереванская, д. 16, к. 5","Ереванская улица, дом 16, корпус 5",0.5
15643,7563938,"улица Люблинская, д. 143, к. 1","Люблинская улица, дом 143, корпус 1",0.5
23306,8075865,"улица Полярная, д. 16, к. 1","Полярная улица, дом 16, корпус 1",0.5
7512,7961418,"улица Газопровод, д. 9, к. 1","улица Газопровод, дом 9, корпус 1",0.5
3462,7687707,"улица Артамонова, д. 18, к. 2","улица Артамонова, дом 18, корпус 2",0.5
13190,7647467,"шоссе Коровинское, д. 22, к. 1","Коровинское шоссе, дом 22, корпус 1",0.5
11948,7689610,"улица Кастанаевская, д. 40, к. 1","Кастанаевская улица, дом 40, корпус 1",0.5
23775,7556055,"улица Профсоюзная, д. 44, к. 1","Профсоюзная улица, дом 44, корпус 1",0.5
18869,7574687,"улица Нижегородская, д. 76, к. 2","Нижегородская улица, дом 76, корпус 2",0.5
20966,7719563,"шоссе Открытое, д. 17, к. 12","Открытое шоссе, дом 17, корпус 12",0.5
4904,8050597,"улица Болотниковская, д. 45, к. 2","Болотниковская улица, дом 45, корпус 2",0.5
30075,8043094,"улица Херсонская, д. 7, к. 4","Херсонская улица, дом 7, корпус 4",0.5
17096,7565481,"улица Милашенкова, д. 13, к. 3","улица Милашенкова, дом 13, корпус 3",0.5
10560,7718395,"улица Зеленодольская, д. 45, к. 2","Зеленодольская улица, дом 45, корпус 2",0.5
5745,8083531,"шоссе Варшавское, д. 59, к. 3","Варшавское шоссе, дом 59, корпус 3",0.5
25681,7556137,"проспект Севастопольский, д. 44, к. 5","Севастопольский проспект, дом 44, корпус 5",0.5
18881,7574785,"улица Нижегородская, д. 90, к. 1","Нижегородская улица, дом 90, корпус 1",0.5
5441,7579229,"проспект Буденного, д. 39, к. 2","проспект Будённого, дом 39, корпус 2",0.5
27688,7569100,"улица Судостроительная, д. 25, к. 1","Судостроительная улица, дом 25, корпус 1",0.5
30631,8022327,"проезд. Черепановых, д. 40а, стр. 1","проезд Черепановых, дом 40А, строение 1",0.5
5743,8083516,"шоссе Варшавское, д. 59, к. 1","Варшавское шоссе, дом 59, корпус 1",0.5
